,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[Irrigation],forcing_scale[CO2],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],baseline_concentration[CO2],seed,stochastic_run,use_seed
174195,26.28183569059984,4.024120577536907,19.921864466198475,52.28499212555592,0.649280837209554,1.5605216030332143,1.9460208903903229,1.019332714341851,1.8636673925465337,0.3557072622871002,6.692169097912995,32.81668394298982,0.0005091861606965,1.713082266105118,0.0029533091720723,0.0214234787799869,-0.0018169149896845,-0.002597169037464,-4.317381548142879e-05,3.001738098377262e-06,-0.000631472880953,-1.1595687096292364e-06,-3.104270069074404e-05,-7.954576736670566e-06,0.0067790260855119,4.980998082745481e-07,0.0516692945166535,-2.4499511666527938,0.0001807471228095,0.0008066636876864,-9.00675159494334e-05,-0.0001744797918289,8.363761300595341e-05,0.0002526316642987,0.925124036240904,0.9828106113583324,0.5685167289707221,0.8061412741679108,1.337773174864287,0.3734014900389477,1.2841938602430836,1.2685014805544463,0.9136625631103032,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,0.9065234941985948,279.2698390113039,70859568,True,True
175544,7.921659584962931,4.997112818676391,13.67999648998225,51.96972747453608,1.6142126315526513,3.575739531909216,1.9860820840817968,1.908042024832057,0.4644941849393231,0.3563370665024523,7.665318189073279,33.102950393330566,0.0001864869720563,-0.7780189179045695,0.0051805141966379,0.0446579717303868,-0.0068358427150169,-0.0025278932191044,-0.0001355399107621,-2.0787545979872108e-05,-0.000594919362745,-3.0840774555184404e-06,-4.320378324233107e-05,-7.78524906621372e-06,0.0019651104917345,1.589304752963045,7.834582558595717e-16,-0.2524303924918631,0.0002483475107696,0.0011354035720717,1.98893858962076e-05,-9.608470815466177e-05,0.0007134556783966,0.0002369328333574,1.171745969977434,0.9114441019086312,0.9130870711046934,1.3581098042429025,0.7823431164247099,1.263162997693944,0.958316071470784,0.1848605549795035,0.9845607721946386,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,0.9202771506828225,277.578575547654,71397819,True,True
179801,1.7476834645847723,4.393252287730662,5.14526006497314,97.41905519836163,0.6508779876668078,3.3574706705614767,2.4055034530033117,1.6208923201095744,1.0781029350749698,0.5749503061869949,7.683204743679733,28.51707703123912,0.0025503407799532,5.072681497074305,0.001378123099651,0.049239110505555,-0.0062037460351565,-0.0017853315861413,-9.09718609829444e-05,1.0718817888323624e-05,-0.0005680378833744,-2.010870310491655e-06,-2.226402106979557e-05,-7.344148681050145e-06,0.0242144547774291,4.998303527462932e-38,1.732009273694081e-12,-1.0186364731692084,0.0002906158621177,0.0013766030764354,-0.0001643977825366,7.440650960506486e-05,0.0007063187022381,0.0009377760673045,0.9847668029108524,1.1010649837648951,0.8802758990394,0.7786500717540663,0.9686915392329852,1.2706803004001117,0.1328539678317055,0.8912256186110525,0.985996636436236,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,1.093795319841115,279.8353753064822,73096362,True,True
180474,5.922556152890019,4.4264878333002295,10.52673085067625,70.1092569546614,0.644650803443176,3.753131789835285,1.3681938031628031,1.4423861403180736,0.9296032740121342,0.5504835718451278,8.14728870883203,31.474580553755104,0.0033361633156692,6.471191446777692,-0.0013621676148654,0.0212695411361213,-0.0038738327517582,-0.0042785598673086,-8.999712905503907e-05,-3.986981251734623e-05,-0.000580169220461,-4.178745925034413e-06,-2.4079915353623483e-05,-9.086284032794616e-06,0.0054615954792717,1.0504675787034445e-16,0.295404050313621,-2.241478030046548,0.0002956455866881,0.0010965829568252,-8.715407881202182e-05,-0.0001267772468473,0.0002186078497758,-0.0002565025079074,1.0286281749765225,0.9225629917078002,2.3852895069612354,1.2803437076461976,1.0396935386787285,1.0668791091722074,1.5137515547626572,1.416066032256713,1.018380211335662,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,1.0513808895099934,278.17734691511345,73364889,True,True
180827,2.40577869555019,3.756057487108315,8.299007462182702,215.24120179488585,1.9158780297119928,3.3127219033881543,0.6074381199209011,0.8263140008953634,1.1679980655504822,0.554459104148647,8.984191596275265,30.586479395055704,0.0028250271814972,3.519843106360642,0.0005851098009735,0.0292284374668473,-0.0014221170882237,-0.0038881675203424,-9.726228964144502e-05,3.6650266214235753e-06,-0.0006327051033035,-2.027581198236016e-06,-2.8979108925715315e-05,-5.794365286956535e-06,0.0309285636932694,5.617263116552017e-33,0.0157408972919651,-0.4204099378640316,0.0001998993293113,0.0012952605030679,-3.78789747049256e-05,-8.741165020936108e-06,3.374988064593472e-05,0.0026594237530221,0.9597722286594808,1.026267273691466,1.205155119689313,1.2132888588624773,1.266118902575091,1.231462013772523,1.407203571204549,1.4752020419594176,1.079052462069369,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,1.0238007429838778,275.2319800677173,73505736,True,True
180952,4.364932567673491,3.269650162055582,13.1185890799699,169.0161649355332,1.3814053451834232,1.9724083014177292,0.2142193597492488,0.6263380310017236,0.3018377084097052,0.3089581432357782,8.496694526149408,34.8053968762664,-0.0011204740117363,2.772360985979528,0.002370731035866,0.0218565477201245,-0.0032377464544503,-0.0017221651958813,-8.862521495337988e-05,1.4767044926131625e-05,-0.0005566843226726,-1.9632741982081043e-06,-3.513621140811428e-05,-8.954943925578808e-06,0.0081326472470687,5.651059972139607e-13,0.0190730297373127,-2.7075324617316374,0.0002594105940427,0.0013222265990601,-4.838445511745404e-05,7.600122510285028e-05,0.0001089511000837,0.0012110020638421,1.004920820147691,1.034068521192444,1.1312942755220647,0.6332002535858101,1.000656817303878,0.8945628403862145,0.0115253026839638,-1.506253917658852,1.0432881660460496,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,0.9458293484661237,276.6027052193492,73555611,True,True
181524,12.27573019090245,4.77718996246598,20.2272634686093,81.42752977923519,1.662531023184055,2.559863889616347,1.075527879080857,0.8828377847157445,1.3839444591916623,0.8145412813343026,8.829104536354144,35.89801808965654,-0.0025979543685886,-0.7942619661013579,0.0057062797775724,0.0392781127970799,-0.0048224898491397,-0.0042700885352102,-8.254701785942391e-05,-2.181072021211721e-05,-0.0006416233867703,-2.7403651891361918e-06,-3.324055211179828e-05,-8.97479253870091e-06,0.1686209562255709,5.380652076362296e-50,0.2394214136986071,-0.4409845895285914,0.0002398966518381,0.0007521920641345,-0.0001064730083289,-8.469475198951695e-05,0.0003536877197501,0.0013437774212556,0.7830668470296289,1.1017330404570718,0.3098129746766588,1.5084609555246171,0.9689029921453798,0.8334846759749838,1.8646150459818576,0.1805632267394477,1.067702978842088,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,1.0317314478588688,277.7920700541921,73783839,True,True
182868,8.522210117621663,5.079613229003438,10.96413561070852,49.51800465088101,1.2639337645685629,3.7791299343343248,1.58332268092914,1.8304315967981348,1.3910890417437662,0.6190680917492966,9.079734528257076,25.499212168364824,0.0091274195222283,2.1113242251156192,-0.0002484859751245,0.0336529196534704,0.0008673739848462,-0.0031774013688234,-6.998384774538783e-05,-5.058759387298919e-05,-0.000627613045011,-1.6277872867098332e-06,-1.6970555712467107e-05,-7.729742087846408e-06,0.1322982333769441,5.4323118954858e-53,0.1894901823063556,-0.7150132349711011,0.0001748120994352,0.001589437839467,4.459558779742688e-05,0.0001728858953342,-0.0002836697315808,0.0014777024912423,0.7642416404941776,1.112973819695725,2.17208711556541,0.887236417053467,0.9208051703505984,0.7302709452077494,0.8372104670074934,1.5756331996983364,1.0857838474963968,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,1.0973955615347837,275.10659565394803,74320095,True,True
187825,19.753125018714638,3.711008382244402,10.905022233122406,99.3992000770883,1.2981536686000497,4.45869943127683,1.5573211441849797,1.4741227416926244,1.183487731973692,0.5429828200109285,8.658372193222547,32.03987492071295,0.0009650117422657,-1.2858780575846875,0.0052078090801922,-0.0015462272191206,-0.0038200492970984,-0.00426731131598,-7.92732222068232e-05,-2.165585436544047e-05,-0.0006138082985637,-3.388742602963202e-06,-2.4106687788681012e-05,-7.941185042772843e-06,0.0007754171819717,0.5278195551790684,2.1812618032609512e-14,-1.2930007561970838,0.0002307119166263,0.0016029152769808,2.960547698211261e-05,-2.5092976308956612e-05,0.0002392868141857,0.0004450302836596,0.9259585538292288,0.9344407248665176,1.1311967158896132,0.6672558016884522,1.0493275161422604,0.8072228390372322,1.8288709215391268,0.2648340775381796,1.0547107326788432,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,0.997314977892495,278.3111894513348,76297938,True,True
188069,15.449936898355867,3.550250225552304,22.14139438282523,122.71829055387391,1.6557036882228084,4.403884373355753,1.011350709840027,1.0282704533539508,1.1788189329808807,0.5455080232655614,8.761273752059225,20.382568332438133,0.0111238454002198,8.210271212481839,-0.0036973593511397,0.0279531154493086,-0.0058785084098189,-0.0018134352303229,-8.716218516715752e-05,-1.539965966268334e-05,-0.0006488529076784,-1.233406297464324e-06,-3.1821902017853964e-05,-7.916356861854103e-06,0.01829812373899,1.2829397458944446e-12,0.0040640211531847,-1.011625606646912,0.0002199853199047,0.000760563971058,-7.039677010113536e-05,-8.023303509089021e-05,0.0003604772909019,0.0015091598701094,1.2040219547737487,0.9200671737738012,1.0029157318352344,1.680061279367569,0.802979785117748,0.2874469262033097,1.4884711154380912,0.8510701072144451,1.0622966525375646,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,0.9710522249576956,279.6491058538076,76395294,True,True
190367,20.623357190998973,3.362450772064507,22.206789738898152,43.150160906018485,0.9757216884234844,3.188982410507496,0.8616787788546546,1.560585144302015,2.506810688733462,0.6078135536946215,8.075230897555022,32.0179847989685,-0.0004597446999041,0.0136410993019973,0.0059528260576624,0.0017156482386098,-0.0028240352361708,-0.0026983109836772,-6.795138097214123e-05,-2.58716179442838e-05,-0.0005899118647709,-1.9777131530518358e-06,-3.0105873163745088e-05,-7.236474599722485e-06,0.0065256817176535,5.045271369921805e-13,0.0108221677603863,-2.8642952761126783,0.0001578881112993,0.0005450006862077,0.0001472523278392,2.9810091176865467e-05,0.0006747029239706,0.000248863632714,1.0489526187909892,1.0166599827394571,1.4647585284618925,0.5568216873493734,1.1147071027991131,1.17529040318813,1.814701748506464,0.737711470269921,1.013560206233454,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,0.9313756038898584,280.6817948841495,77312196,True,True
191719,19.86066876616681,4.112811624582816,22.96456524102356,150.9358206276273,1.3320827893478024,2.1378404178960704,0.2013102982450772,0.5320651633636886,1.4085616078006946,0.5059215858235818,8.687815103407868,27.265142618669056,0.0058030246607185,7.045253019345158,-0.0017712969795757,-0.0044450369134064,-0.0066057819447553,-0.0020282994621459,-7.020936327111508e-05,-2.5366892674363147e-05,-0.00062769236855,-2.676414495560778e-06,-2.398544384486644e-05,-9.672667067958054e-06,0.0032013221709159,5.008339414981255e-05,0.059766568367005,-3.194113557452232,0.0002018924522915,0.0006872791231126,-0.0001500834547264,-3.163241952137031e-05,0.0005739174921024,0.0023566717689019,1.0084609159205644,1.0334300276553472,1.2819438461104913,1.1009593706485927,1.009693655410283,1.168808312512336,0.2279776565078007,-1.497537270525736,1.0568625522151205,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,1.0386704486205938,276.94619237548005,77851644,True,True
